,Transaction Id,Card Number ID,Emboss Line 2 ID,Authorization Profile Name,Prompting,Department,Posted Date,Transaction Date,Transaction Time,Transaction Ticket Number,Transaction Item Sequence Number,Vehicle ID,Asset Type,Usage Type,Vehicle Description,Make,Model,Year,Start Odometer,Tank Capacity,Driver Department,Merchant Site ID,Merchant Brand,Merchant Name,Merchant Street Address,Merchant City,Merchant County,Merchant State / Province,Merchant Postal Code,Merchant Phone,Product Class,Product,Product Description,Transaction Description,Transaction Device,Transaction Mode,Units,Unit of Measure,Unit Cost,Total Fuel Cost,Service Cost,Other Cost,Total Non-Fuel Cost,Gross Cost,Exempt Tax,Discount,Net Cost,Reported Tax,Transaction Fee Type 1,Transaction Fee Type 2,Transaction Fee Type 3,Transaction Fee Type 4,Transaction Fee Type 5,Transaction Fee Amount 1,Transaction Fee Amount 2,Transaction Fee Amount 3,Transaction Fee Amount 4,Transaction Fee Amount 5,Current Odometer,Adjusted Odometer,Previous Odometer,Distance Driven,Fuel Economy,Cost Per Distance,Currency Exchange Rate,L3_ACCT_NM,L4_ACCT_NM,L5_ACCT_NM,L6_ACCT_NM,L7_ACCT_NM,L8_ACCT_NM,L9_ACCT_NM,Rebate Name,Rebate Code,Vehicle Fuel Type,Unnamed: 75,VLookUp,hasDroppedData,Transaction WeekOfYear
886,8822551180.0,5.0,120.0,IL Fuel Only,Odometer & Driver ID,PW,12/14/2017,12/11/2017,09:04:26,15912.0,1.0,113.0,Vehicle,Asset,0542 08 FORD F250, , ,0.0,0.0,0.0,Unassigned,0H0390,CASEY'S GENERAL STORES,Caseys Gen. Store 323,2100 E University Ave,Urbana,CHAMPAIGN,IL,61802-2810, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),11.86,GA,2.35,27.87,0.0,0.0,0.0,27.87,-4.64,0.0,23.23,-2.25,,,,,,,,,,,8621.0,,8499.0,122.0,10.28,0.228,1.0,City of Urbana, , , , , , ,,,,,,,50
887,8821863180.0,41.0,91.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/11/2017,06:22:00,742043.0,1.0,85.0,Vehicle,Asset,0656 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118960,Exxonmobil,Circle K #1434,810 W Green St,Urbana,CHAMPAIGN,IL,61801,2173448463,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,7.2,GA,2.34,16.85,0.0,0.0,0.0,16.85,-2.82,0.0,14.03,-1.37,,,,,,,,,,,45537.0,,45493.0,44.0,6.11,0.38299999999999995,1.0,City of Urbana, , , , , , ,,,,,,,50
888,8824304130.0,75.0,89.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,06:24:40,12688.0,1.0,83.0,Vehicle,Asset,0654 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),8.13,GA,2.4,19.51,0.0,0.0,0.0,19.51,-1.49,0.0,18.02,-3.28,,,,,,,,,,,41065.0,,41030.0,35.0,4.3,0.557,1.0,City of Urbana, , , , , , ,,,,,,,50
889,8821862680.0,56.0,85.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/11/2017,06:07:00,961847.0,1.0,80.0,Vehicle,Asset,0651 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,5.36,GA,2.35,12.58,0.0,0.0,0.0,12.58,-2.09,0.0,10.49,-1.02,,,,,,,,,,,35642.0,,35611.0,31.0,5.79,0.406,1.0,City of Urbana, , , , , , ,,,,,,,50
890,8826250950.0,60.0,77.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,12:32:31,68685.0,1.0,74.0,Vehicle,Asset,0648 15 CARAVAN, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),16.75,GA,2.35,39.35,0.0,0.0,0.0,39.35,-6.55,0.0,32.8,-3.18,,,,,,,,,,,23787.0,23685.0,23440.0,245.0,14.63,0.161,1.0,City of Urbana, , , , , , ,,,,,,,50
891,8821863040.0,44.0,34.0,Fuel and Roadside,Odometer & Driver ID,FD,12/14/2017,12/11/2017,16:28:00,962519.0,1.0,33.0,Vehicle,Asset,F350, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,18.73,GA,2.34,43.8,0.0,0.0,0.0,43.8,-7.3,0.0,36.5,-3.56,,,,,,,,,,,19562.0,,19421.0,141.0,7.53,0.311,1.0,City of Urbana, , , , , , ,,,Diesel,,,,50
892,8826225270.0,41.0,91.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,05:31:40,903874.0,1.0,85.0,Vehicle,Asset,0656 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,157479,MARATHON PETROLEUM PL,Mac's Convenienc Stor.,1809 N Cunningham Ave,Urbana,CHAMPAIGN,IL,61802,2173675336,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),9.25,GA,2.34,21.64,0.0,0.0,0.0,21.64,-3.59,0.0,18.05,-1.76,,,,,,,,,,,65621.0,45603.0,45537.0,66.0,7.13,0.32799999999999996,1.0,City of Urbana, , , , , , ,,,,,,,50
893,8826338320.0,3.0,95.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,22:21:06,102342.0,1.0,89.0,Vehicle,Asset,0660 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),9.37,GA,2.35,22.01,0.0,0.0,0.0,22.01,-3.66,0.0,18.35,-1.78,,,,,,,,,,,21742.0,,21616.0,126.0,13.44,0.175,1.0,City of Urbana, , , , , , ,,,,,,,50
894,8821863240.0,3.0,95.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,01:25:00,742591.0,1.0,89.0,Vehicle,Asset,0660 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118960,Exxonmobil,Circle K #1434,810 W Green St,Urbana,CHAMPAIGN,IL,61801,2173448463,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,9.83,GA,2.34,23.0,0.0,0.0,0.0,23.0,-3.83,0.0,19.17,-1.87,,,,,,,,,,,21616.0,,21485.0,131.0,13.32,0.17600000000000002,1.0,City of Urbana, , , , , , ,,,,,,,50
895,8824304110.0,12.0,93.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,03:07:50,12682.0,1.0,87.0,Vehicle,Asset,0658 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),10.2,GA,2.4,24.48,0.0,0.0,0.0,24.48,-1.87,0.0,22.61,-4.1,,,,,,,,,,,35159.0,35104.0,35022.0,82.0,8.04,0.299,1.0,City of Urbana, , , , , , ,,,,,,,50
896,8826250920.0,51.0,92.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,05:41:36,48682.0,1.0,86.0,Vehicle,Asset,0657 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),5.61,GA,2.35,13.17,0.0,0.0,0.0,13.17,-2.19,0.0,10.98,-1.07,,,,,,,,,,,42624.0,,42580.0,44.0,7.85,0.299,1.0,City of Urbana, , , , , , ,,,,,,,50
897,8824304120.0,37.0,98.0,IL Fuel Only,Odometer & Driver ID,PD,12/14/2017,12/12/2017,06:19:10,12685.0,1.0,92.0,Vehicle,Asset,0663 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),4.49,GA,2.4,10.78,0.0,0.0,0.0,10.78,-0.82,0.0,9.96,-1.81,,,,,,,,,,,48272.0,,48223.0,49.0,10.91,0.22,1.0,City of Urbana, , , , , , ,,,,,,,50
898,8816582970.0,24.0,94.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,00:24:00,961812.0,1.0,88.0,Vehicle,Asset,0659 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,6.53,GA,2.35,15.35,0.0,0.0,0.0,15.35,-2.56,0.0,12.79,-1.24,,,,,,,,,,,49308.0,,49249.0,59.0,9.03,0.26,1.0,City of Urbana, , , , , , ,,,,,,,50
899,8818681200.0,51.0,92.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,18:21:42,12616.0,1.0,86.0,Vehicle,Asset,0657 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),11.44,GA,2.4,27.46,0.0,0.0,0.0,27.46,-2.09,0.0,25.37,-4.6,,,,,,,,,,,42580.0,,42478.0,102.0,8.91,0.26899999999999996,1.0,City of Urbana, , , , , , ,,,,,,,50
900,8816583120.0,77.0,83.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/10/2017,19:53:00,125444.0,1.0,78.0,Vehicle,Asset,0650 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,120281,Exxonmobil,Circle K #1400,407A N Dunlap Ave,Savoy,CHAMPAIGN,IL,61874,2173986476,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,10.23,GA,2.33,23.83,0.0,0.0,0.0,23.83,-3.77,0.0,20.06,-1.94,,,,,,,,,,,34615.0,,34472.0,143.0,13.98,0.16699999999999998,1.0,City of Urbana, , , , , , ,,,,,,,49
901,8816582960.0,74.0,88.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/10/2017,22:39:00,961787.0,1.0,82.0,Vehicle,Asset,0653 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,9.52,GA,2.35,22.36,0.0,0.0,0.0,22.36,-3.71,0.0,18.65,-1.81,,,,,,,,,,,40600.0,,40525.0,75.0,7.88,0.298,1.0,City of Urbana, , , , , , ,,,,,,,49
902,8818681210.0,50.0,86.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,22:21:43,12670.0,1.0,81.0,Vehicle,Asset,0652 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),7.28,GA,2.4,17.46,0.0,0.0,0.0,17.46,-1.33,0.0,16.13,-2.93,,,,,,,,,,,41785.0,,41722.0,63.0,8.66,0.27699999999999997,1.0,City of Urbana, , , , , , ,,,,,,,50
903,8817052440.0,40.0,96.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/10/2017,22:18:03,2933.0,1.0,90.0,Vehicle,Asset,0661 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,247,MEIJER STORES LTD,Meijer 247,2500 Philo Rd,Urbana,CHAMPAIGN,IL,61802,9999999999,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),12.27,GA,2.38,29.18,0.0,0.0,0.0,29.18,-2.25,0.0,26.93,-4.92,,,,,,,,,,,44203.0,,44124.0,79.0,6.44,0.369,1.0,City of Urbana, , , , , , ,,,,,,,49
904,8820608120.0,75.0,89.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,00:27:01,176588.0,1.0,83.0,Vehicle,Asset,0654 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,101717,MARATHON PETROLEUM PL,Mac's Convenience Sto,809 W Green St,Urbana,CHAMPAIGN,IL,61801,2173449018,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),10.41,GA,2.34,24.36,0.0,0.0,0.0,24.36,-4.07,0.0,20.29,-1.98,,,,,,,,,,,41030.0,,40949.0,81.0,7.78,0.301,1.0,City of Urbana, , , , , , ,,,,,,,50
905,8820758650.0,90.0,66.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,14:50:19,991586.0,1.0,64.0,Vehicle,Asset, , , ,0.0,0.0,50.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),15.41,GA,2.35,36.2,0.0,0.0,0.0,36.2,-6.02,0.0,30.18,-2.93,,,,,,,,,,,70080.0,,69802.0,278.0,18.04,0.13,1.0,City of Urbana, , , , , , ,,,,,,,50
906,8820758640.0,37.0,98.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,18:44:00,21584.0,1.0,92.0,Vehicle,Asset,0663 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),4.0,GA,2.35,9.4,0.0,0.0,0.0,9.4,-1.56,0.0,7.84,-0.76,,,,,,,,,,,48223.0,48144.0,48103.0,41.0,10.24,0.22899999999999998,1.0,City of Urbana, , , , , , ,,,,,,,50
907,8820674040.0,50.0,86.0,IL Fuel Only,Odometer & Driver ID,PD,12/13/2017,12/11/2017,06:34:50,968703.0,1.0,81.0,Vehicle,Asset,0652 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),6.21,GA,2.4,14.9,0.0,0.0,0.0,14.9,-2.46,0.0,12.44,-1.18,,,,,,,,,,,41722.0,,41677.0,45.0,7.25,0.331,1.0,City of Urbana, , , , , , ,,,,,,,50
908,8814559760.0,50.0,86.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/10/2017,16:16:12,344003068.0,1.0,81.0,Vehicle,Asset,0652 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,1258,MAC'S CONVENIENCE STORES,Circle K # 01301,2011 N Lincoln Ave,Urbana,CHAMPAIGN,IL,61801,3173671521,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),8.71,GA,2.34,20.36,0.0,0.0,0.0,20.36,-3.4,0.0,16.96,-1.65,,,,,,,,,,,41677.0,,41619.0,58.0,6.66,0.35100000000000003,1.0,City of Urbana, , , , , , ,,,,,,,49
909,8809838420.0,56.0,85.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/08/2017,18:16:31,810915.0,1.0,80.0,Vehicle,Asset,0651 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),12.16,GA,2.4,29.17,0.0,0.0,0.0,29.17,-4.81,0.0,24.36,-2.31,,,,,,,,,,,35588.0,,35489.0,99.0,8.14,0.295,1.0,City of Urbana, , , , , , ,,,,,,,49
910,8813581820.0,51.0,92.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/09/2017,21:53:00,961163.0,1.0,86.0,Vehicle,Asset,0657 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,11.09,GA,2.35,26.05,0.0,0.0,0.0,26.05,-4.33,0.0,21.72,-2.11,,,,,,,,,,,42478.0,,42384.0,94.0,8.48,0.27699999999999997,1.0,City of Urbana, , , , , , ,,,,,,,49
911,8809758090.0,40.0,96.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/08/2017,06:36:04,767873.0,1.0,90.0,Vehicle,Asset,0661 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,75242,MARATHON PETROLEUM PL,SZBD Inc.,508 S Vine St,Urbana,CHAMPAIGN,IL,61801,2173659180,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),6.98,GA,2.4,16.75,0.0,0.0,0.0,16.75,-2.76,0.0,13.99,-1.33,,,,,,,,,,,44055.0,,44021.0,34.0,4.87,0.493,1.0,City of Urbana, , , , , , ,,,,,,,49
912,8811944500.0,11.0,47.0,IL Fuel Only,Odometer & Driver ID,MP,12/12/2017,12/08/2017,09:00:08,11832.0,1.0,45.0,Vehicle,Asset,0503 03 FORD F250, , ,0.0,0.0,0.0,Unassigned,0H0390,CASEY'S GENERAL STORES,Caseys Gen. Store 323,2100 E University Ave,Urbana,CHAMPAIGN,IL,61802-2810, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),20.98,GA,2.4,50.34,0.0,0.0,0.0,50.34,-8.29,0.0,42.05,-3.99,,,,,,,,,,,74694.0,75121.0,74974.0,147.0,7.01,0.342,1.0,City of Urbana, , , , , , ,,,,,,,49
913,8807298650.0,77.0,83.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/07/2017,20:59:00,122168.0,1.0,78.0,Vehicle,Asset,0650 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,120281,Exxonmobil,Circle K #1400,407A N Dunlap Ave,Savoy,CHAMPAIGN,IL,61874,2173986476,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,11.52,GA,2.4,27.64,0.0,0.0,0.0,27.64,-4.32,0.0,23.32,-2.19,,,,,,,,,,,34472.0,,34310.0,162.0,14.06,0.171,1.0,City of Urbana, , , , , , ,,,,,,,49
914,8814122860.0,5.0,120.0,IL Fuel Only,Odometer & Driver ID,PW,12/12/2017,12/09/2017,12:18:01,6943.0,1.0,113.0,Vehicle,Asset,0542 08 FORD F250, , ,0.0,0.0,0.0,Unassigned,0H0390,CASEY'S GENERAL STORES,Caseys Gen. Store 323,2100 E University Ave,Urbana,CHAMPAIGN,IL,61802-2810, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),20.05,GA,2.4,48.11,0.0,0.0,0.0,48.11,-7.93,0.0,40.18,-3.81,,,,,,,,,,,8499.0,,8301.0,198.0,9.87,0.243,1.0,City of Urbana, , , , , , ,,,,,,,49
915,8815534980.0,37.0,98.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/10/2017,04:59:10,12016.0,1.0,92.0,Vehicle,Asset,0663 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),10.42,GA,2.4,25.0,0.0,0.0,0.0,25.0,-1.91,0.0,23.09,-4.19,,,,,,,,,,,48103.0,,48046.0,57.0,5.47,0.439,1.0,City of Urbana, , , , , , ,,,,,,,49
916,8811419030.0,37.0,98.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/09/2017,00:13:00,960481.0,1.0,92.0,Vehicle,Asset,0663 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,7.87,GA,2.35,18.49,0.0,0.0,0.0,18.49,-3.07,0.0,15.42,-1.5,,,,,,,,,,,48046.0,,47994.0,52.0,6.61,0.35600000000000004,1.0,City of Urbana, , , , , , ,,,,,,,49
917,8811418530.0,43.0,90.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/08/2017,05:52:00,959499.0,1.0,84.0,Vehicle,Asset,0655 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,8.0,GA,2.39,19.1,0.0,0.0,0.0,19.1,-3.15,0.0,15.95,-1.52,,,,,,,,,,,50786.0,,50719.0,67.0,8.38,0.285,1.0,City of Urbana, , , , , , ,,,,,,,49
918,8807297410.0,43.0,90.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/07/2017,05:32:00,958290.0,1.0,84.0,Vehicle,Asset,0655 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,9.04,GA,2.39,21.59,0.0,0.0,0.0,21.59,-3.55,0.0,18.04,-1.72,,,,,,,,,,,50719.0,,50650.0,69.0,7.64,0.313,1.0,City of Urbana, , , , , , ,,,,,,,49
919,8812447090.0,41.0,91.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/09/2017,13:56:01,11829.0,1.0,85.0,Vehicle,Asset,0656 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),7.96,GA,2.4,19.09,0.0,0.0,0.0,19.09,-1.46,0.0,17.63,-3.2,,,,,,,,,,,45442.0,45506.0,45392.0,114.0,14.33,0.16699999999999998,1.0,City of Urbana, , , , , , ,,,,,,,49
920,8812447080.0,53.0,18.0,Fuel and Roadside,Odometer & Driver ID,FD,12/12/2017,12/09/2017,07:11:43,11563.0,1.0,18.0,Vehicle,Asset, ,IMpala,chevy,0.0,0.0,30.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),12.04,GA,2.4,28.87,0.0,0.0,0.0,28.87,-2.2,0.0,26.67,-4.84,,,,,,,,,,,71022.0,,70821.0,201.0,16.7,0.14400000000000002,1.0,City of Urbana, , , , , , ,,,Unleaded,,,,49
921,8811944540.0,12.0,93.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/08/2017,01:02:02,11836.0,1.0,87.0,Vehicle,Asset,0658 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,0H0390,CASEY'S GENERAL STORES,Caseys Gen. Store 323,2100 E University Ave,Urbana,CHAMPAIGN,IL,61802-2810, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),7.04,GA,2.4,16.89,0.0,0.0,0.0,16.89,-2.79,0.0,14.1,-1.34,,,,,,,,,,,34973.0,,34913.0,60.0,8.52,0.282,1.0,City of Urbana, , , , , , ,,,,,,,49
922,8809061380.0,40.0,96.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/08/2017,18:35:15,11474.0,1.0,90.0,Vehicle,Asset,0661 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned, ,SCHNUCKS,Schnucks Urbana Expr.,306 E Main St,Urbana,CHAMPAIGN,IL,61802-2730, ,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),5.29,GA,2.4,12.69,0.0,0.0,0.0,12.69,-0.97,0.0,11.72,-2.13,,,,,,,,,,,44092.0,,44055.0,37.0,6.99,0.34299999999999997,1.0,City of Urbana, , , , , , ,,,,,,,49
923,8815469160.0,41.0,91.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/10/2017,02:54:54,121371.0,1.0,85.0,Vehicle,Asset,0656 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,101717,MARATHON PETROLEUM PL,Mac's Convenience Sto,809 W Green St,Urbana,CHAMPAIGN,IL,61801,2173449018,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Mag Stripe Read (Track Captured and Unaltered),5.43,GA,2.39,12.98,0.0,0.0,0.0,12.98,-2.15,0.0,10.83,-1.03,,,,,,,,,,,45493.0,,45442.0,51.0,9.39,0.255,1.0,City of Urbana, , , , , , ,,,,,,,49
924,8807297930.0,74.0,88.0,IL Fuel Only,Odometer & Driver ID,PD,12/12/2017,12/07/2017,20:10:00,959380.0,1.0,82.0,Vehicle,Asset,0653 15 FRD INTEC, , ,0.0,0.0,0.0,Unassigned,118959,Exxonmobil,Circle K #1413,507 W University Ave,Urbana,CHAMPAIGN,IL,61801,2173281714,Unleaded,UNL,Unleaded 1,OP,Outside Payment Terminal,Track data captured and passed unaltered,10.44,GA,2.39,24.95,0.0,0.0,0.0,24.95,-4.12,0.0,20.83,-1.98,,,,,,,,,,,40525.0,,40440.0,85.0,8.14,0.294,1.0,City of Urbana, , , , , , ,,,,,,,49
